,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736809925000,9.0,11.0,20.0,,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,,,,,,,0.0,3.0,1.0,0.0,53.0,18.0,,,,,,,409.0,-9.223372036854775e+18,-9.223372036854775e+18
1736809930000,9.0,12.0,19.0,,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,,,,,,,0.0,9.0,9.0,1.0,14014.0,33.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736809935000,9.0,19.0,9.0,,,,,,,1.0,0.0,0.0,11.0,1.0,0.0,,,,,,,0.0,9.0,9.0,2304000.0,220.0,67.0,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736809940000,9.0,19.0,0.0,,,,,,,1.0,0.0,0.0,10.0,1.0,0.0,,,,,,,0.0,9.0,11.0,9423000.0,167.0,3864.0,,,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736809945000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736809970000,1.0,6.0,1.0,16.0,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,,,,,0.0,4.0,1.0,13.0,313.0,25.0,138.0,,,,,,8917000.0,-9.223372036854776e+18,-9.223372036854776e+18
1736809975000,9.0,13.0,0.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,266823000.0,243.0,19868000.0,36.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736809980000,9.0,18.0,0.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,241407000.0,35.0,29480000.0,37.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736809985000,9.0,18.0,0.0,5.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,,,,,,0.0,9.0,9.0,110286000.0,251.0,34.0,78734.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736809990000,9.0,16.0,19.0,0.0,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,0.0,,,,,,0.0,1.0,9.0,0.0,278.0,25.0,33.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736809995000,1.0,6.0,19.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,1.0,59.0,71.0,134.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810000000,1.0,14.0,19.0,18.0,,,,,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,,,,,,0.0,1.0,1.0,0.0,101.0,28.0,578.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810005000,9.0,17.0,0.0,0.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,,,,,,0.0,9.0,9.0,11421000.0,817.0,103.0,296470000.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810010000,9.0,19.0,15.0,6.0,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,0.0,,,,,,0.0,1.0,8.0,2.0,707.0,22.0,115.0,,,,,,862.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810015000,1.0,11.0,19.0,0.0,,,,,,0.0,0.0,0.0,9.0,0.0,1.0,1.0,,,,,,0.0,2.0,1.0,0.0,397.0,53.0,29602000.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810020000,9.0,19.0,19.0,19.0,,,,,,0.0,0.0,0.0,12.0,0.0,1.0,1.0,,,,,,0.0,1.0,9.0,0.0,8296.0,67.0,110.0,,,,,,1.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810025000,9.0,19.0,19.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,12690000.0,196.0,20.0,20.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810030000,9.0,19.0,3.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,6966000.0,226.0,25.0,22.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810035000,9.0,19.0,0.0,20.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,5103000.0,120.0,273.0,463328.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810040000,9.0,20.0,0.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,2.0,,,,,,0.0,9.0,9.0,7173000.0,19.0,22.0,28.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810045000,9.0,19.0,6.0,19.0,,,,,,3.0,0.0,0.0,12.0,2.0,0.0,1.0,,,,,,0.0,9.0,9.0,3195000.0,50.0,139.0,110.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810050000,9.0,18.0,0.0,0.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,,,,,,0.0,9.0,9.0,4518000.0,404.0,29647000.0,20.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810055000,9.0,20.0,19.0,0.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,,,,,0.0,9.0,9.0,6111000.0,201.0,22.0,23.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810060000,10.0,13.0,19.0,0.0,,,,,,1.0,0.0,0.0,6.0,1.0,1.0,0.0,,,,,,0.0,9.0,10.0,0.0,22.0,21.0,101.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810065000,1.0,6.0,15.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,0.0,91.0,42.0,463328.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810070000,1.0,7.0,20.0,7.0,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,1.0,,,,,,0.0,1.0,1.0,0.0,754.0,30.0,918.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810075000,9.0,14.0,0.0,0.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,0.0,,,,,,0.0,9.0,9.0,4.0,1360.0,26.0,39.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810080000,9.0,19.0,0.0,10.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,2.0,,,,,,0.0,9.0,9.0,0.0,20.0,32.0,67.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810085000,9.0,18.0,19.0,0.0,,,,,,4.0,0.0,0.0,14.0,2.0,1.0,0.0,,,,,,0.0,9.0,9.0,8127000.0,150.0,75.0,55.0,,,,,,0.0,-9.223372036854776e+18,-9.223372036854776e+18
1736810090000,9.0,19.0,19.0,0.0,,,,,,1.0,0.0,0.0,13.0,1.0,1.0,0.0,,,,,,0.0,9.0,9.0,5319000.0,1577.0,58.0,20.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810095000,9.0,20.0,20.0,2.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,0.0,,,,,,0.0,9.0,9.0,0.0,175.0,50.0,331.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810100000,10.0,3.0,19.0,8.0,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,,,0.0,1.0,10.0,0.0,18.0,73.0,71.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810105000,9.0,11.0,19.0,0.0,,,,,,0.0,0.0,0.0,8.0,0.0,1.0,0.0,,,,,,0.0,9.0,1.0,0.0,80.0,60.0,29647000.0,,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810110000,1.0,2.0,19.0,0.0,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,0.0,180.0,24.0,26.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810115000,9.0,16.0,19.0,6.0,,,,,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,,,,,,0.0,0.0,9.0,0.0,374.0,19.0,5480.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810120000,1.0,14.0,19.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,,,,,,0.0,9.0,1.0,0.0,29635.0,19.0,19.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810125000,9.0,19.0,19.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,337.0,20.0,44.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810130000,9.0,19.0,5.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,60.0,101.0,20.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810135000,9.0,19.0,11.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,100.0,77.0,80.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810140000,9.0,19.0,4.0,0.0,,,,,,2.0,0.0,0.0,12.0,1.0,1.0,0.0,,,,,,0.0,9.0,9.0,2304000.0,617.0,15.0,65.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810145000,9.0,19.0,11.0,0.0,,,,,,0.0,0.0,0.0,14.0,0.0,1.0,0.0,,,,,,0.0,9.0,9.0,1.0,134.0,20.0,20.0,,,,,,138.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810150000,1.0,11.0,19.0,0.0,,,,,,0.0,0.0,0.0,6.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,0.0,90.0,22.0,18.0,,,,,,165.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810155000,1.0,13.0,15.0,0.0,,,,,,0.0,0.0,0.0,9.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,0.0,28.0,19.0,879.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810160000,1.0,7.0,19.0,0.0,,,,,,0.0,0.0,0.0,5.0,0.0,1.0,0.0,,,,,,0.0,1.0,1.0,0.0,163.0,50.0,23.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810165000,9.0,18.0,20.0,20.0,,,,,,0.0,0.0,0.0,11.0,0.0,2.0,1.0,,,,,,0.0,9.0,9.0,0.0,592.0,81.0,87.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810170000,9.0,18.0,19.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,7281.0,20.0,22.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810175000,9.0,11.0,19.0,19.0,,,,,,1.0,0.0,0.0,14.0,0.0,1.0,1.0,,,,,,0.0,9.0,9.0,1.0,10000.0,20.0,20.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810180000,9.0,19.0,6.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,100.0,21.0,21.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810185000,9.0,18.0,0.0,18.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,2943000.0,150.0,20.0,21.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810190000,9.0,19.0,0.0,19.0,,,,,,1.0,0.0,0.0,12.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,20.0,18.0,143.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810195000,9.0,19.0,0.0,19.0,,,,,,2.0,0.0,0.0,14.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,2304000.0,134.0,153.0,151.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810200000,9.0,19.0,0.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,4041000.0,199.0,20.0,55.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810205000,9.0,18.0,0.0,19.0,,,,,,1.0,0.0,0.0,14.0,1.0,0.0,1.0,,,,,,0.0,9.0,9.0,3717000.0,238.0,22.0,40.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810210000,9.0,18.0,3.0,20.0,,,,,,1.0,0.0,0.0,12.0,1.0,1.0,1.0,,,,,,0.0,9.0,9.0,3411000.0,60.0,1254.0,168.0,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810215000,9.0,17.0,,,,,,,,1.0,0.0,0.0,14.0,1.0,,,,,,,,0.0,9.0,9.0,2304000.0,605.0,,,,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736810235000,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,29647000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810240000,3.0,2.0,0.0,7.0,0.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,2.0,67.0,270.0,472.0,499.0,26826000.0,,,,,2962000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810245000,9.0,14.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,,,,,0.0,8.0,9.0,266823000.0,296470000.0,78.0,56.0,110.0,,,,,264000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810250000,10.0,19.0,19.0,19.0,0.0,,,,,1.0,0.0,0.0,13.0,2.0,10.0,11.0,0.0,,,,,0.0,10.0,10.0,106300000.0,163.0,30.0,112.0,50.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810255000,9.0,16.0,1.0,1.0,0.0,,,,,2.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,103707000.0,161.0,34.0,104.0,17975000.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810260000,9.0,18.0,8.0,18.0,19.0,,,,,1.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,76716000.0,301.0,25.0,25.0,334.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810265000,7.0,14.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,9.0,25.0,518.0,26.0,26.0,152.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810270000,8.0,4.0,20.0,20.0,0.0,,,,,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,3.0,3.0,111548.0,26.0,34.0,33.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810275000,1.0,2.0,19.0,19.0,2.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,25.0,33.0,28.0,53.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810280000,9.0,16.0,0.0,0.0,17.0,,,,,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,40338000.0,110.0,23.0,3172.0,20.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810285000,4.0,2.0,1.0,1.0,0.0,,,,,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,0.0,1.0,3.0,3.0,68.0,19.0,28.0,40.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810290000,1.0,9.0,20.0,20.0,0.0,,,,,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,40.0,27.0,48.0,28.0,,,,,8.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810295000,9.0,20.0,0.0,0.0,19.0,,,,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,125199000.0,17.0,20.0,97.0,83.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810300000,9.0,19.0,11.0,19.0,20.0,,,,,1.0,0.0,0.0,16.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,83790000.0,201.0,125.0,98.0,17.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810305000,7.0,17.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,,,,,0.0,9.0,7.0,17.0,415.0,116.0,160.0,27.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810310000,1.0,2.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,26.0,80.0,74.0,66.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810315000,1.0,2.0,0.0,0.0,20.0,,,,,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,232.0,25.0,211.0,26.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810320000,9.0,19.0,1.0,0.0,20.0,,,,,1.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,199.0,202.0,361.0,49.0,30.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810325000,9.0,19.0,3.0,1.0,19.0,,,,,1.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,,,,,0.0,9.0,9.0,52290000.0,62.0,25.0,25.0,17.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810330000,3.0,7.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,,,,,0.0,9.0,2.0,0.0,160.0,24.0,28.0,23.0,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810335000,10.0,2.0,0.0,0.0,1.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,0.0,9.0,10.0,0.0,60.0,5550.0,23.0,57.0,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810340000,9.0,19.0,2.0,0.0,19.0,,,,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,33786000.0,80.0,29.0,29.0,20.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810345000,9.0,20.0,14.0,19.0,19.0,,,,,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,15381000.0,113.0,32.0,14.0,75.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810350000,1.0,10.0,20.0,20.0,0.0,,,,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,,,,,0.0,9.0,1.0,2.0,472.0,44.0,69.0,27.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810355000,9.0,20.0,0.0,0.0,7.0,,,,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,,,,,0.0,9.0,9.0,50967000.0,19.0,22.0,22.0,329.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810360000,1.0,8.0,19.0,19.0,19.0,,,,,1.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,1.0,17523000.0,6258.0,52.0,32.0,19.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810365000,1.0,10.0,19.0,19.0,5.0,,,,,0.0,0.0,0.0,9.0,0.0,2.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,318.0,36.0,60.0,51.0,,,,,117.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810370000,9.0,20.0,15.0,0.0,0.0,,,,,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,,,,,0.0,9.0,9.0,39753000.0,175.0,4228.0,5275.0,67.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810375000,9.0,19.0,2.0,0.0,17.0,,,,,1.0,0.0,0.0,16.0,2.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,24219000.0,109.0,496.0,52.0,28.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810380000,9.0,19.0,18.0,18.0,19.0,,,,,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,11025000.0,81.0,43.0,54.0,25.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810385000,2.0,6.0,19.0,19.0,9.0,,,,,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,,,,,0.0,7.0,1.0,0.0,101.0,75.0,80.0,220.0,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810390000,9.0,19.0,1.0,0.0,5.0,,,,,1.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,,,,,0.0,9.0,9.0,16902000.0,60.0,40.0,67.0,28.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810395000,9.0,19.0,3.0,0.0,19.0,,,,,2.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,9261000.0,50.0,42.0,127.0,26.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810400000,9.0,19.0,9.0,19.0,19.0,,,,,3.0,0.0,0.0,14.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,8208000.0,100.0,28.0,36.0,57.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810405000,1.0,3.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,0.0,6.0,9.0,0.0,32.0,25.0,25.0,695.0,,,,,117.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810410000,9.0,20.0,0.0,0.0,8.0,,,,,1.0,0.0,0.0,13.0,1.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,12618000.0,22.0,27.0,27.0,28.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810415000,9.0,20.0,0.0,1.0,20.0,,,,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,12231000.0,17.0,28.0,285.0,26.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810420000,10.0,15.0,19.0,19.0,20.0,,,,,1.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,,,,,0.0,1.0,10.0,0.0,86.0,20.0,20.0,27.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810425000,9.0,16.0,7.0,0.0,9.0,,,,,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,,,,,0.0,9.0,9.0,15390000.0,102.0,75.0,67.0,53.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810430000,9.0,8.0,15.0,15.0,17.0,,,,,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,7.0,7070.0,22.0,44.0,3511.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810435000,1.0,9.0,19.0,19.0,0.0,,,,,0.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,172.0,16.0,17.0,50.0,,,,,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810440000,9.0,19.0,0.0,1.0,9.0,,,,,4.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,,,,,0.0,9.0,9.0,23247000.0,126.0,5514.0,46.0,25.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810445000,9.0,20.0,6.0,1.0,19.0,,,,,2.0,0.0,0.0,16.0,2.0,0.0,1.0,1.0,,,,,0.0,9.0,9.0,10557000.0,126.0,107.0,100.0,50.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810450000,9.0,8.0,20.0,20.0,0.0,,,,,0.0,0.0,0.0,16.0,0.0,1.0,1.0,1.0,,,,,0.0,9.0,9.0,0.0,6209.0,45.0,24.0,30995.0,,,,,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810455000,7.0,2.0,19.0,19.0,3.0,,,,,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,,,,,0.0,10.0,1.0,0.0,129.0,44.0,24.0,25.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1736810460000,9.0,20.0,1.0,0.0,20.0,,,,,1.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,,,,,0.0,9.0,9.0,14391000.0,229.0,33.0,34.0,26.0,,,,,0.0,-9.223372036854775e+18,-9.223372036854775e+18
