,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
1736778065000,10.0,19.0,18.0,9.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,556.0,1185.0,485.0,400.0,865.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778070000,10.0,19.0,0.0,17.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,9590000.0,1185.0,111.0,400.0,987.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778075000,10.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,2560000.0,1185.0,2659000.0,4390000.0,998.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778080000,9.0,16.0,1.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,8.0,17.0,709.0,73.0,772000.0,14401.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778085000,9.0,21.0,19.0,9.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,9.0,3924000.0,925.0,117.0,62.0,43.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778090000,10.0,19.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,10.0,2560000.0,1918.0,1296000.0,2252000.0,911.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778095000,9.0,2.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,9.0,2979000.0,171.0,45.0,52.0,312.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778100000,9.0,19.0,10.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,9.0,37.0,945.0,16637000.0,42.0,15010000.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778105000,4.0,19.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,9.0,227.0,911.0,29647000.0,164.0,1145.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778110000,9.0,18.0,19.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,7.0,77916000.0,1432.0,606.0,529.0,2251.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778115000,9.0,19.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,10.0,15831000.0,1432.0,178.0,14594000.0,1108.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778120000,9.0,16.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0,1103.0,333.0,298.0,90.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778125000,9.0,20.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,9.0,90882000.0,526.0,272.0,626.0,12450.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778130000,9.0,19.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,9.0,1314.0,2350.0,662.0,1944.0,326.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778135000,10.0,20.0,19.0,19.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,9.0,137850000.0,1749.0,349.0,319.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778140000,7.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,7.0,9.0,13965000.0,226.0,285.0,16142000.0,6336.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778145000,9.0,18.0,14.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,1.0,119.0,1151.0,833.0,858.0,413.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778150000,9.0,18.0,0.0,14.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,9.0,2304000.0,1151.0,27678000.0,858.0,496.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778155000,9.0,12.0,2.0,9.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,9.0,2304000.0,625.0,342.0,13081000.0,496.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778160000,10.0,16.0,4.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,1.0,20.0,914.0,744.0,290.0,3075.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778165000,7.0,16.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,7.0,1.0,40.0,1319.0,514.0,1133.0,979.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778170000,10.0,15.0,20.0,20.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,10.0,47.0,1211.0,23474000.0,24268000.0,719.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778175000,10.0,20.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,9.0,2560000.0,1211.0,226.0,17849000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778180000,9.0,12.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,1.0,36.0,1842.0,16330000.0,841.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778185000,9.0,19.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,7.0,43.0,1237.0,439.0,1214.0,1390.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778190000,9.0,12.0,11.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,9.0,1.0,12501000.0,88941000.0,26101000.0,26117000.0,108.0,-9.223372036854775e+18,-9.223372036854775e+18
1736778195000,,,,,,,,,,,,,,,,,,,,,
1736777945000,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,
