,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1737578025000,14901.883333329999,14644.18333333,15084.116666659998,16621.7,13599.283333329999,14874.1,14783.05,15184.83333333,16462.08333333,15114.0,15004.35,14933.33333333,14702.48333333,16243.0,15304.516666659998,14585.58333333,,,,,,,,,,
1737578030000,16764.03333333,16515.53333333,16642.8,18499.93333333,15278.533333329999,16457.516666659998,16418.4,16762.61666666,18158.93333333,16746.483333329998,16881.45,16799.16666666,16531.233333329998,18019.25,17067.36666666,16306.06666666,,,,,,,,,,
1737578035000,18343.016666659998,18365.68333333,18517.75,19653.766666659998,16893.4,18261.91666666,18333.86666666,18664.16666666,19324.18333333,18547.3,18469.9,18360.9,18310.766666659998,19208.61666666,18744.55,18206.016666659998,,,,,,,,,,
1737578040000,19633.96666666,19525.61666666,19452.766666659998,20210.41666666,18774.21666666,19225.53333333,19417.43333333,19519.13333333,19810.86666666,19381.13333333,19564.03333333,19515.35,19148.86666666,19677.96666666,19676.16666666,19281.66666666,,,,,,,,,,
1737578045000,20071.08333333,20085.33333333,19927.05,20106.266666659998,19632.233333329998,19510.1,19975.15,20077.016666659998,19548.65,19902.36666666,20214.816666659997,20117.18333333,19798.03333333,19396.733333329998,20240.71666666,19833.7,,,,,,,,,,
1737578050000,20069.65,19957.516666659998,19715.1,20334.46666666,20087.233333329998,19554.86666666,19815.33333333,19866.38333333,19923.566666659997,19940.4,20169.65,19989.38333333,19718.71666666,19775.53333333,19995.65,19671.46666666,,,,,,,,,,
1737578055000,20132.0,20235.75,19992.066666659997,20932.15,20010.066666659997,19868.733333329998,20097.16666666,20137.28333333,20350.75,20181.45,20278.766666659998,20165.2,19845.11666666,20212.43333333,20346.58333333,19936.75,,,,,,,,,,
1737578060000,20566.983333329998,20797.483333329998,20416.03333333,20986.066666659997,20336.85,20214.25,20536.38333333,20575.266666659998,20454.016666659998,20514.71666666,20699.11666666,20607.816666659997,20279.58333333,20171.41666666,20656.516666659998,20395.483333329998,,,,,,,,,,
1737578065000,20671.2,20852.983333329998,20525.33333333,21243.18333333,20721.816666659997,20310.33333333,20752.983333329998,20682.53333333,20465.96666666,20655.16666666,20834.733333329998,20717.71666666,20404.05,20273.91666666,20823.85,20601.63333333,,,,,,,,,,
1737578070000,20962.43333333,21013.33333333,20573.65,21227.85,20823.233333329998,20391.516666659998,20770.66666666,20739.53333333,20576.9,20843.21666666,20982.43333333,20853.3,20548.816666659997,20419.71666666,20670.16666666,20622.0,,,,,,,,,,
1737578075000,20829.55,21090.11666666,20759.316666659997,20922.6,20876.61666666,20539.03333333,20972.3,20913.13333333,20588.21666666,20864.08333333,20953.03333333,20717.65,20519.95,20459.83333333,20769.15,20837.16666666,,,,,,,,,,
1737578080000,20591.483333329998,20810.66666666,20542.8,21202.11666666,21052.516666659998,20149.68333333,20642.93333333,20733.61666666,20489.41666666,20514.83333333,20965.05,20958.55,20388.63333333,20294.65,20950.58333333,20490.1,,,,,,,,,,
1737578085000,21015.35,21066.41666666,20580.86666666,21129.71666666,20691.46666666,20399.16666666,20775.86666666,20738.16666666,20528.91666666,20765.35,21019.766666659998,20669.63333333,20610.7,20456.96666666,20772.41666666,20730.63333333,,,,,,,,,,
1737578090000,20755.21666666,20997.13333333,20757.0,20994.68333333,20883.78333333,20524.2,20928.18333333,20910.53333333,20641.566666659997,20883.066666659997,20906.816666659997,20599.78333333,20476.13333333,20488.983333329998,20768.86666666,20781.816666659997,,,,,,,,,,
1737578095000,20809.6,20870.38333333,20736.21666666,21036.21666666,21033.61666666,20501.08333333,20754.7,20877.1,20723.38333333,20878.16666666,20960.066666659997,20877.2,20305.68333333,20528.316666659997,20971.43333333,20517.68333333,,,,,,,,,,
1737578100000,20928.0,20900.483333329998,20547.93333333,21222.28333333,21032.03333333,20377.316666659997,20787.483333329998,20789.566666659997,20780.11666666,20904.11666666,21074.483333329998,20952.61666666,20653.16666666,20626.233333329998,21051.36666666,20627.95,,,,,,,,,,
1737578105000,20997.68333333,21092.33333333,20796.78333333,21259.86666666,20966.93333333,20615.483333329998,20979.05,20930.66666666,20942.816666659997,20975.016666659998,21149.28333333,21043.4,20711.2,20866.68333333,21073.2,20830.68333333,,,,,,,,,,
1737578110000,20975.266666659998,21131.316666659997,20829.16666666,21532.86666666,21080.7,20598.13333333,21013.566666659997,20984.05,20866.03333333,20958.38333333,21148.8,21157.55,20705.75,20681.266666659998,21157.18333333,20859.2,,,,,,,,,,
1737578115000,21324.566666659997,21377.53333333,20961.41666666,20999.65,21121.3,20781.35,21218.65,21117.516666659998,20587.11666666,21242.08333333,21357.316666659997,21240.316666659997,20972.6,20384.86666666,21047.11666666,21060.21666666,,,,,,,,,,
1737578120000,20875.05,20861.0,20392.96666666,21507.63333333,21259.95,20207.816666659997,20672.43333333,20558.11666666,21155.93333333,20649.066666659997,21024.61666666,20857.4,20585.266666659998,21037.15,20849.2,20521.11666666,,,,,,,,,,
1737578125000,21329.58333333,21358.03333333,21379.8,21523.16666666,20707.0,21099.16666666,21271.5,21544.483333329998,21158.45,21468.35,21349.93333333,21259.25,21061.78333333,20999.266666659998,21377.21666666,21129.266666659998,,,,,,,,,,
1737578130000,21007.766666659998,21394.71666666,21195.95,21290.35,21682.38333333,20908.43333333,21297.2,21349.36666666,20806.25,21138.88333333,21288.05,21195.3,20990.53333333,20643.266666659998,21495.7,21153.0,,,,,,,,,,
1737578135000,21137.71666666,21151.1,20911.53333333,21570.93333333,21490.38333333,20680.11666666,21026.4,21062.233333329998,21010.9,21063.483333329998,21219.43333333,21278.95,20797.2,20818.25,21151.45,20876.41666666,,,,,,,,,,
1737578140000,21287.15,21430.016666659998,21133.75,21354.53333333,21204.75,21057.266666659998,21364.9,21250.15,21145.78333333,21411.15,21215.516666659998,21108.9,20995.08333333,21023.93333333,21202.83333333,21210.03333333,,,,,,,,,,
1737578145000,21100.91666666,21207.316666659997,21027.516666659998,21419.95,21561.816666659997,20702.88333333,21086.1,21099.28333333,20902.266666659998,21074.78333333,21401.11666666,21538.45,20923.55,20750.78333333,21465.93333333,21008.016666659998,,,,,,,,,,
1737578150000,21283.46666666,21273.18333333,20982.016666659998,21283.9,21246.233333329998,20747.7,21123.21666666,21134.58333333,20834.7,21108.66666666,21278.516666659998,21375.53333333,20940.766666659998,20700.88333333,21223.68333333,20965.85,,,,,,,,,,
1737578155000,21108.53333333,21145.35,20801.68333333,21352.16666666,21276.96666666,20553.96666666,20968.766666659998,20953.3,20865.35,20862.2,21261.566666659997,21153.05,20820.95,20705.88333333,21164.21666666,20988.65,,,,,,,,,,
1737578160000,21004.983333329998,21211.46666666,21086.86666666,21354.66666666,21097.516666659998,20780.43333333,21085.38333333,21242.95,20654.66666666,20981.18333333,21155.05,21068.78333333,20702.75,20496.15,21166.28333333,20947.316666659997,,,,,,,,,,
1737578165000,21149.53333333,21215.55,20814.43333333,21048.2,21303.7,20758.66666666,21101.2,20985.316666659997,20768.9,21125.35,21199.816666659997,20864.7,20787.36666666,20582.266666659998,20922.5,20951.68333333,,,,,,,,,,
1737578170000,20834.766666659998,20913.95,20807.66666666,21085.4,21264.1,20548.516666659998,20791.85,20957.65,20642.36666666,20854.3,20994.516666659998,20871.983333329998,20539.41666666,20473.7,20940.08333333,20718.28333333,,,,,,,,,,
1737578175000,20797.0,20947.21666666,20613.816666659997,21378.96666666,21022.483333329998,20391.28333333,20827.85,20773.266666659998,20705.71666666,20750.16666666,21076.08333333,20909.25,20587.5,20538.11666666,21112.2,20686.38333333,,,,,,,,,,
1737578180000,21109.983333329998,21237.33333333,20970.16666666,20634.2,20915.41666666,20730.733333329998,21122.61666666,21111.13333333,20286.45,21085.93333333,21263.53333333,21109.983333329998,20828.9,20139.566666659997,21012.016666659998,20971.58333333,,,,,,,,,,
1737578185000,20308.96666666,20615.61666666,20173.61666666,20662.5,21256.2,19969.83333333,20514.233333329998,20312.05,20116.71666666,20114.983333329998,20584.1,20482.4,20003.6,19957.766666659998,20441.91666666,20362.2,,,,,,,,,,
1737578190000,20567.95,20513.316666659997,20081.83333333,20445.11666666,20378.33333333,19908.516666659998,20384.8,20229.1,20114.91666666,20390.05,20679.7,20575.3,20122.96666666,20084.9,20470.0,20234.88333333,,,,,,,,,,
1737578195000,20330.95,20305.4,20179.05,20596.95,20385.18333333,19952.33333333,20193.16666666,20327.38333333,20182.85,20299.58333333,20502.86666666,20382.93333333,20086.483333329998,20031.08333333,20650.3,20054.46666666,,,,,,,,,,
1737578200000,20312.33333333,20459.05,20158.6,20772.11666666,20469.11666666,19939.316666659997,20307.78333333,20301.83333333,20187.233333329998,20290.35,20507.983333329998,20410.86666666,20037.6,19994.8,20388.61666666,20175.35,,,,,,,,,,
1737578205000,20221.21666666,20465.066666659997,20371.4,20630.483333329998,20456.36666666,20178.15,20549.4,20603.05,20450.33333333,20521.96666666,20360.95,20266.88333333,19953.25,20325.3,20423.78333333,20323.9,,,,,,,,,,
1737578210000,20264.5,20494.733333329998,20352.15,20832.0,20732.13333333,19985.05,20385.18333333,20491.41666666,20197.65,20346.2,20572.266666659998,20479.55,20048.16666666,20017.38333333,20735.75,20234.68333333,,,,,,,,,,
1737578215000,20727.88333333,20677.33333333,20351.95,20608.71666666,20632.55,20192.3,20567.86666666,20509.88333333,20160.91666666,20618.266666659998,20779.61666666,20571.0,20392.55,20044.5,20470.316666659997,20340.28333333,,,,,,,,,,
1737578220000,20350.1,,,,20649.91666666,,,,,,,,20074.016666659998,,20103.75,20215.41666666,,,,,,,,,,
1737578225000,,,,,,,,,,,,,,,,,,,,,,,,,,
1737578240000,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
1737578245000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1737578250000,0.0,53.4166666667,504.2333333333,0.0,0.0,506.1833333333,0.0,56.9833333333,51.7,0.0,0.0,0.0,36.8833333333,496.3833333333,0.0,43.5833333333,57.3333333333,46.0833333333,505.9333333333,33.166666666666,0.0,0.0,0.0,71.6833333333,0.0,0.0
1737578255000,469.1,738.3666666666,1397.0,504.3166666666,506.1,1348.9833333333,463.8666666666,724.2333333333,709.95,495.5,506.8,57.55,613.8333333333,1376.5666666666,508.8666666666,681.85,749.0666666666,714.4833333333,1369.1,561.3333333333,502.3166666666,495.0666666666,497.3833333333,737.6333333333,507.05,445.6666666666
1737578260000,1203.85,1523.3166666666,2539.85,1365.0166666666,1401.7166666666,2538.8833333333,1240.1166666666,1576.15,1478.05,1317.2333333333,1370.9166666666,720.15,1331.7833333333,2491.9333333332997,1415.6666666666,1460.6833333332997,1616.4,1500.2,2550.7833333332997,1290.9,1372.4666666666,1284.8166666666,1317.1,1641.25,1373.1,1218.25
1737578265000,2419.05,2784.7833333332997,3666.3,2544.1333333333,2545.5166666666,3598.58333333,2320.5,2774.75,2711.4833333333,2462.9333333332997,2559.15,1563.45,2461.9166666666,3562.95,2573.05,2674.9833333333,2853.3,2740.0666666666,3590.75,2306.8833333333,2531.0333333332997,2442.9166666666,2466.4666666666,2826.7333333333,2561.75,2261.3666666666
1737578270000,3458.75,3893.1,4803.2,3581.61666667,3662.2,4755.65,3294.3666666665995,3904.56666667,3771.25,3493.96666667,3601.78333333,2760.95,3340.63333333,4678.6,3659.13333333,3732.8,3994.45,3797.0,4741.2,3283.8166666665998,3579.43333333,3420.98333333,3496.16666667,3929.8,3619.08333333,3200.2
1737578275000,4585.33333333,5071.26666667,5900.53333333,4728.11666667,4788.01666667,5976.366666670001,4342.78333333,5077.7,4915.63333333,4616.71666667,4755.6,3860.43333333,4414.18333333,5789.5,4809.95,4797.45,5208.95,4893.01666667,5929.683333329999,4341.35,4703.25,4546.45,4618.68333333,5090.81666667,4761.1,4201.9
1737578280000,5696.41666667,6191.483333329999,7161.71666666,5904.116666670001,5916.66666667,7095.45,5460.53333333,6274.55,6004.3,5799.9,5947.983333329999,5033.65,5575.01666667,6872.0,5980.15,6049.266666670001,6318.53333333,6091.066666670001,7041.33333333,5470.25,5870.883333329999,5799.25,5803.316666670001,6275.78333333,5943.2,5253.75
1737578285000,6866.35,7365.7,8413.08333333,7023.81666666,7177.33333333,8419.51666666,6489.183333329999,7333.61666666,7131.91666666,6883.11666666,7064.71666666,6112.316666670001,6627.233333329999,8236.65,7236.983333329999,7186.36666666,7526.61666666,7235.86666666,8221.01666666,6412.28333333,6993.06666666,6947.41666666,6887.61666666,7511.26666666,7069.83333333,6340.4
1737578290000,8185.15,8746.65,9605.96666666,8363.51666666,8433.8,9645.26666666,7701.46666666,8708.883333329999,8475.83333333,8112.9,8413.56666666,7272.0,7666.233333329999,9370.56666666,8493.95,8466.06666666,8925.35,8587.83333333,9569.21666666,7532.1,8320.91666666,8117.233333329999,8176.16666666,8711.16666666,8420.06666666,7432.883333329999
1737578295000,9357.76666666,9886.71666666,10924.71666666,9544.98333333,9602.75,10873.23333333,8811.68333333,9843.5,9583.3,9363.5,9602.75,8637.533333329999,8906.783333329999,10719.15,9650.18333333,9667.21666666,10096.283333329999,9733.31666666,10917.48333333,8710.76666666,9475.46666666,9439.91666666,9369.5,10037.85,9609.7,8489.033333329999
1737578300000,10701.55,11294.15,12193.55,10710.45,10957.9,12221.31666666,9889.43333333,11242.65,10953.75,10517.45,10953.71666666,9762.18333333,9958.95,11949.06666666,10988.21666666,10970.58333333,11526.15,11107.283333329999,12123.5,9781.75,10813.81666666,10605.41666666,10529.18333333,11247.26666666,10962.35,9681.81666666
1737578305000,11843.266666659998,12431.95,13389.716666659999,12090.66666666,12208.616666659998,13410.216666659999,11161.16666666,12506.56666666,12154.866666659998,11857.216666659999,12164.75,11150.45,11195.75,13138.05,12226.85,12145.4,12821.516666659998,12233.0,13455.033333329999,10999.133333329999,12002.16666666,11971.366666659998,11864.866666659998,12606.48333333,12175.55,10749.1
1737578310000,13248.15,13722.81666666,14217.8,13424.98333333,13422.95,14180.83333333,12377.8,13644.16666666,13302.08333333,13131.15,13512.7,12384.16666666,12362.35,13903.4,13581.5,13407.133333329999,13996.966666659999,13500.7,14189.43333333,12101.283333329999,13320.06666666,13192.68333333,13137.31666666,13822.93333333,13523.81666666,11930.41666666
1737578315000,13833.93333333,14391.95,14676.1,14149.783333329999,14232.1,14744.95,13047.516666659998,14360.516666659998,13959.2,13856.81666666,14247.56666666,13530.133333329999,12826.2,14368.05,14350.91666666,14025.3,14719.98333333,14146.25,14588.216666659999,12630.866666659998,14066.18333333,13893.266666659998,13861.18333333,14353.216666659999,14259.65,12591.41666666
1737578320000,14599.85,14981.05,14718.383333329999,14550.55,14707.85,14939.35,13439.966666659999,14859.3,14525.9,14298.633333329999,14640.633333329999,14242.16666666,13349.7,14437.383333329999,14766.98333333,14464.05,15234.68333333,14706.95,14788.2,13132.16666666,14426.85,14477.266666659998,14306.7,14808.18333333,14650.18333333,12938.75
1737578325000,14610.81666666,14876.35,14941.366666659998,14748.1,14751.15,15155.9,13641.73333333,14804.56666666,14416.33333333,14495.48333333,14840.15,14734.016666659998,13445.16666666,14679.616666659998,14914.55,14580.1,15170.966666659999,14640.45,15035.533333329999,13304.66666666,14632.65,14632.516666659998,14501.56666666,14956.05,14850.283333329999,13113.3
1737578330000,14934.55,15189.216666659999,15162.9,14995.516666659998,14988.766666659998,15308.516666659998,13845.81666666,15089.16666666,14725.5,14704.133333329999,15111.66666666,14773.133333329999,13780.75,14884.6,15178.43333333,14860.516666659998,15480.05,14969.95,15258.533333329999,13375.35,14887.31666666,14816.83333333,14712.18333333,15121.31666666,15085.93333333,13334.06666666
1737578335000,15016.41666666,15343.45,15318.33333333,15217.616666659998,15225.133333329999,15415.31666666,13934.266666659998,15270.81666666,14879.65,14805.31666666,15310.866666659998,14975.68333333,13886.366666659998,14950.8,15381.45,15082.883333329999,15661.766666659998,15181.783333329999,15293.283333329999,13535.2,15099.73333333,15059.93333333,14810.18333333,15292.15,15321.58333333,13529.783333329999
1737578340000,15200.9,15537.93333333,15359.7,15261.68333333,15377.05,15680.75,14074.133333329999,15359.33333333,15061.9,14952.1,15348.81666666,15135.033333329999,13879.45,15218.45,15420.1,15059.4,15862.466666659999,15170.33333333,15577.366666659998,13634.83333333,15128.2,15149.266666659998,14958.0,15460.2,15369.18333333,13560.65
1737578345000,15446.18333333,15631.283333329999,15433.716666659999,15533.83333333,15396.33333333,15627.68333333,14318.93333333,15581.43333333,15169.8,15206.033333329999,15639.33333333,15340.7,14006.91666666,15139.383333329999,15590.633333329999,15195.116666659998,15972.08333333,15366.216666659999,15493.18333333,13812.08333333,15410.73333333,15316.116666659998,15213.266666659998,15424.93333333,15651.116666659998,13716.31666666
1737578350000,15361.1,15459.283333329999,15407.8,15348.35,15448.283333329999,15690.366666659998,14254.366666659998,15390.016666659998,14999.56666666,15198.133333329999,15552.35,15454.516666659998,14134.45,15166.83333333,15620.41666666,15182.533333329999,15776.66666666,15235.43333333,15563.783333329999,13857.45,15323.23333333,15313.783333329999,15067.25,15547.7,15551.35,13742.95
1737578355000,15448.48333333,15637.9,15428.15,15519.783333329999,15468.766666659998,15625.366666659998,14322.93333333,15560.73333333,15171.766666659998,15219.016666659998,15619.2,15255.466666659999,14082.283333329999,15100.18333333,15696.616666659998,15270.75,15952.41666666,15387.43333333,15368.73333333,13839.75,15403.383333329999,15157.05,15223.91666666,15515.83333333,15630.91666666,13796.43333333
1737578360000,15249.48333333,15573.16666666,15365.8,15504.716666659999,15448.56666666,15642.4,14307.633333329999,15502.966666659999,15093.383333329999,15192.616666659998,15425.1,15429.9,14081.08333333,15097.91666666,15521.25,15114.516666659998,15898.16666666,15286.8,15550.81666666,13840.65,15230.25,15351.716666659999,15192.85,15595.466666659999,15435.95,13625.55
1737578365000,15523.93333333,15656.91666666,15355.05,15424.33333333,15428.16666666,15703.633333329999,14281.41666666,15450.55,15078.533333329999,15168.2,15410.16666666,15372.9,14024.75,15049.7,15701.65,15230.98333333,15855.1,15373.05,15426.883333329999,13689.98333333,15402.06666666,15164.216666659999,15183.966666659999,15376.95,15612.33333333,13783.45
1737578370000,15261.33333333,15572.2,15348.98333333,15378.8,15389.15,15743.18333333,14203.516666659998,15581.16666666,15034.866666659998,15106.716666659999,15457.133333329999,15339.66666666,13963.98333333,15104.783333329999,15546.15,15148.25,15974.65,15260.98333333,15507.9,13763.033333329999,15269.866666659998,15305.033333329999,15113.283333329999,15498.5,15479.966666659999,13678.116666659998
1737578375000,15590.05,15533.98333333,15203.05,15467.016666659998,15404.23333333,15570.3,14270.31666666,15435.98333333,15070.25,15165.48333333,15554.383333329999,15454.7,14143.2,14931.1,15611.7,15216.633333329999,15826.2,15311.25,15466.7,13847.966666659999,15342.58333333,15342.9,15174.116666659998,15443.8,15565.08333333,13743.85
1737578380000,15260.133333329999,15363.95,15380.95,15424.06666666,15239.43333333,15544.55,14233.98333333,15285.73333333,14906.8,15106.9,15521.56666666,15303.35,14030.43333333,15086.05,15505.18333333,15222.366666659998,15675.5,15164.58333333,15439.95,13741.45,15310.6,15204.83333333,15112.35,15489.81666666,15531.866666659998,13701.6
1737578385000,15400.633333329999,15562.06666666,15330.75,15397.73333333,15418.533333329999,15437.06666666,14193.383333329999,15512.5,15099.783333329999,15081.4,15494.56666666,15164.45,13941.7,15026.0,15579.58333333,15141.41666666,15917.3,15294.033333329999,15300.216666659999,13632.4,15289.716666659999,15199.033333329999,15087.4,15354.466666659999,15505.98333333,13691.16666666
1737578390000,15291.65,15480.41666666,15153.06666666,15256.866666659998,15351.91666666,15473.866666659998,14073.3,15428.9,15013.266666659998,14984.25,15332.45,15281.716666659999,13867.766666659998,14891.6,15369.7,15016.05,15699.6,15094.033333329999,15280.85,13778.5,15115.466666659999,15264.33333333,14988.766666659998,15449.633333329999,15365.98333333,13642.216666659999
1737578395000,15338.766666659998,15340.15,15191.55,15230.783333329999,15187.2,15291.1,14167.25,15238.16666666,14878.133333329999,15053.83333333,15337.16666666,15301.116666659998,13887.783333329999,14946.616666659998,15406.15,15045.383333329999,15612.15,15106.783333329999,15241.45,13698.516666659998,15127.98333333,15172.283333329999,15062.7,15393.5,15346.95,13551.633333329999
1737578400000,15343.75,15326.383333329999,15068.5,15133.533333329999,15201.766666659998,15220.06666666,13971.43333333,15245.98333333,14872.783333329999,14836.116666659998,15292.81666666,15110.81666666,13771.05,14710.18333333,15298.116666659998,15018.8,15635.9,15178.533333329999,15063.8,13492.216666659999,15154.45,14983.65,14843.95,15162.35,15232.91666666,13537.5
1737578405000,14997.91666666,15248.516666659998,14934.66666666,15022.033333329999,15103.48333333,15081.266666659998,13889.15,15175.45,14713.25,14775.95,15121.75,15119.9,13718.35,14646.6,15186.85,14881.35,15560.93333333,14933.73333333,15103.73333333,13523.08333333,14906.81666666,14943.43333333,14782.133333329999,15255.716666659999,15132.4,13361.98333333
1737578410000,15104.16666666,15118.23333333,14895.98333333,14999.98333333,14981.83333333,14939.1,13767.65,15164.65,14656.81666666,14653.283333329999,14985.73333333,15047.91666666,13610.43333333,14591.016666659998,15032.18333333,14762.4,15558.16666666,14868.48333333,14823.466666659999,13393.93333333,14780.1,14900.7,14740.2,15094.91666666,15009.75,13237.75
1737578415000,14986.08333333,14968.75,14707.7,14781.783333329999,14909.18333333,14943.65,13645.7,14868.68333333,14489.5,14494.58333333,14871.133333329999,15043.1,13457.35,14445.716666659999,14969.16666666,14615.73333333,15386.35,14708.116666659998,14827.56666666,13251.83333333,14669.31666666,14860.6,14502.08333333,14957.18333333,14883.366666659998,13144.25
1737578420000,14995.16666666,14863.15,14591.783333329999,14786.15,14741.966666659999,14736.533333329999,13644.65,14786.3,14426.05,14495.4,14876.75,14864.3,13430.06666666,14301.6,14950.95,14560.616666659998,15164.43333333,14571.31666666,14586.41666666,13187.15,14655.283333329999,14645.15,14513.366666659998,14813.516666659998,14888.05,13144.116666659998
1737578425000,14705.93333333,14690.15,14580.55,14630.216666659999,14612.68333333,14617.48333333,13458.533333329999,14628.266666659998,14257.216666659999,14306.41666666,14834.56666666,14664.58333333,13313.48333333,14299.033333329999,14690.7,14418.73333333,14981.466666659999,14495.81666666,14500.41666666,13140.383333329999,14427.05,14596.06666666,14303.133333329999,14809.6,14652.016666659998,12941.016666659998
1737578430000,14696.866666659998,14680.55,14391.55,14460.283333329999,14613.45,14464.366666659998,13352.48333333,14546.95,14308.3,14191.98333333,14564.95,14499.75,13185.116666659998,14093.866666659998,14737.466666659999,14301.3,14918.1,14405.55,14335.75,12950.33333333,14414.366666659998,14341.56666666,14199.516666659998,14541.25,14562.616666659998,12859.1
1737578435000,14463.283333329999,14418.383333329999,14317.68333333,14296.08333333,14424.31666666,14374.366666659998,13216.91666666,14463.68333333,13981.35,14044.216666659999,14383.366666659998,14425.18333333,13025.8,14021.95,14463.3,14123.85,14715.95,14199.66666666,14250.266666659998,12841.56666666,14177.216666659999,14251.283333329999,14051.16666666,14557.31666666,14394.15,12713.98333333
1737578440000,14423.883333329999,14355.716666659999,14099.883333329999,14208.85,14351.68333333,14173.65,13124.55,14384.16666666,13919.6,13951.56666666,14298.18333333,14351.15,12921.35,13799.81666666,14370.68333333,14009.35,14750.93333333,14127.45,14033.7,12728.98333333,14103.08333333,14138.366666659998,13960.98333333,14275.9,14310.65,12644.7
1737578445000,14190.98333333,14182.7,13950.66666666,13993.966666659999,14133.33333333,14136.216666659999,12934.766666659998,14090.0,13751.08333333,13751.55,14091.1,14237.68333333,12843.766666659998,13537.4,14170.45,13918.83333333,14436.016666659998,13982.216666659999,14016.6,12669.133333329999,13883.58333333,13955.23333333,13756.766666659998,14252.15,14102.48333333,12443.7
1737578450000,14063.0,13948.43333333,13892.98333333,13977.016666659998,13995.58333333,13947.48333333,12926.18333333,14005.1,13652.283333329999,13707.06666666,14064.533333329999,13974.83333333,12713.06666666,13605.85,14278.66666666,13786.15,14486.016666659998,13892.133333329999,13810.83333333,12484.716666659999,13873.6,13840.266666659998,13715.033333329999,14023.766666659998,14074.95,12435.08333333
1737578455000,13804.7,14023.783333329999,13754.283333329999,13780.15,13914.6,13958.68333333,12743.616666659998,13978.55,13606.25,13537.15,13859.966666659999,13889.633333329999,12550.85,13361.016666659998,14022.45,13605.15,14343.25,13705.3,13773.33333333,12375.83333333,13675.55,13698.58333333,13544.43333333,13904.48333333,13869.9,12296.66666666
1737578460000,13792.56666666,13824.41666666,13700.766666659998,13801.2,13619.81666666,13812.43333333,12740.41666666,13817.033333329999,13374.08333333,13547.783333329999,13824.5,13874.73333333,12569.5,13476.66666666,13965.966666659999,13540.31666666,14170.23333333,13592.4,13713.41666666,12380.766666659998,13574.41666666,13676.66666666,13552.91666666,13911.48333333,13905.16666666,12194.966666659999
1737578465000,13876.33333333,13769.0,13633.116666659998,13675.883333329999,13724.98333333,13822.216666659999,12612.35,13639.75,13394.9,13401.83333333,13750.55,13703.516666659998,12462.16666666,13378.95,13844.4,13517.383333329999,14119.83333333,13618.2,13710.31666666,12240.5,13563.31666666,13546.016666659998,13411.616666659998,13770.883333329999,13760.33333333,12156.45
1737578470000,13664.58333333,13838.85,13651.783333329999,13673.016666659998,13672.883333329999,13839.93333333,12628.43333333,13640.08333333,13418.116666659998,13410.16666666,13761.133333329999,13525.266666659998,12462.05,13402.43333333,13834.85,13517.66666666,13983.35,13618.966666659999,13728.3,12225.0,13570.56666666,13538.7,13415.06666666,13746.1,13769.75,12163.98333333
1737578475000,13650.616666659998,13819.133333329999,13645.15,13690.83333333,13705.516666659998,13827.966666659999,12634.55,13787.98333333,13434.08333333,13431.616666659998,13779.216666659999,13535.366666659998,12480.8,13366.45,13821.616666659998,13509.15,13993.56666666,13625.7,13727.016666659998,12223.33333333,13593.33333333,13557.3,13437.73333333,13746.8,13787.55,12166.33333333
1737578480000,13645.5,13759.43333333,13665.966666659999,13689.35,13557.533333329999,13838.216666659999,12625.516666659998,13760.16666666,13306.83333333,13414.883333329999,13767.68333333,13559.3,12466.283333329999,13400.2,13833.15,13525.93333333,13994.0,13601.85,13742.68333333,12245.41666666,13583.73333333,13552.533333329999,13422.75,13740.85,13776.91666666,12162.016666659998
1737578485000,13668.4,13813.45,13644.866666659998,13705.05,13634.466666659999,13818.3,12635.3,13857.23333333,13397.466666659999,13425.98333333,13775.93333333,13645.2,12439.85,13380.766666659998,13853.7,13495.883333329999,14220.16666666,13595.783333329999,13708.91666666,12236.75,13587.93333333,13555.91666666,13432.033333329999,13751.83333333,13785.91666666,12173.5
